ID,Name,StreetAddress,City,State,ZipCode,HospitalReferralRegion,County,PhoneNumber
100135,"TALLAHASSEE MEMORIAL HEALTHCARE","1300 MICCOSUKEE RD",TALLAHASSEE,FL,32308,"FL - Tallahassee",LEON,8504311155
100151,"MAYO CLINIC","4500 SAN PABLO RD",JACKSONVILLE,FL,32224,"FL - Jacksonville",DUVAL,9049532000
100154,"SOUTH MIAMI HOSPITAL, INC","6200 SW 73RD ST","SOUTH MIAMI",FL,33143,"FL - Miami",MIAMI-DADE,7866624000
100157,"LAKELAND REGIONAL MEDICAL CENTER","1324 LAKELAND HILLS BLVD",LAKELAND,FL,33805,"FL - Lakeland",POLK,8636871100
100161,"CENTRAL FLORIDA REGIONAL HOSPITAL","1401 W SEMINOLE BLVD",SANFORD,FL,32771,"FL - Orlando",SEMINOLE,4073214500
100166,"DOCTORS HOSPITAL OF SARASOTA","5731 BEE RIDGE RD",SARASOTA,FL,34233,"FL - Sarasota",SARASOTA,9413421100
100168,"BOCA RATON REGIONAL HOSPITAL","800 MEADOWS RD","BOCA RATON",FL,33486,"FL - Fort Lauderdale","PALM BEACH",5613625002
100173,"FLORIDA HOSPITAL TAMPA","3100 E FLETCHER AVE",TAMPA,FL,33613,"FL - Tampa",HILLSBOROUGH,8136157200
100176,"PALM BEACH GARDENS MEDICAL CENTER","3360 BURNS RD","PALM BEACH GARD",FL,33410,"FL - Fort Lauderdale","PALM BEACH",5616221411
100179,"MEMORIAL HOSPITAL JACKSONVILLE","3625 UNIVERSITY BLVD S",JACKSONVILLE,FL,32216,"FL - Jacksonville",DUVAL,9043996111
100191,"MEDICAL CENTER OF TRINITY","9330 SR 54",TRINITY,FL,34655,"FL - Hudson",PASCO,7278481733
100204,"NORTH FLORIDA REGIONAL MEDICAL CENTER","6500 NEWBERRY RD",GAINESVILLE,FL,32605,"FL - Gainesville",ALACHUA,3523334100
100212,"OCALA REGIONAL MEDICAL CENTER","1431 SW 1ST AVE",OCALA,FL,34478,"FL - Ocala",MARION,3524011000
100213,"BLAKE MEDICAL CENTER","2020 59TH ST W",BRADENTON,FL,34209,"FL - Bradenton",MANATEE,9417926611
100220,"GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM","13681 DOCTOR'S WAY","FORT MYERS",FL,33912,"FL - Fort Myers",LEE,2397685000
100223,"FORT WALTON BEACH MEDICAL CENTER","1000 MAR-WALT DR","FORT WALTON BEA",FL,32547,"FL - Pensacola",OKALOOSA,8508621111
100226,"ORANGE PARK MEDICAL CENTER","2001 KINGSLEY AVE","ORANGE PARK",FL,32073,"FL - Jacksonville",CLAY,9042768500
100231,"WEST FLORIDA HOSPITAL","8383 N DAVIS HWY",PENSACOLA,FL,32514,"FL - Pensacola",ESCAMBIA,8504944000
100232,"PUTNAM COMMUNITY MEDICAL CENTER","611 ZEAGLER DR",PALATKA,FL,32177,"FL - Gainesville",PUTNAM,3863268500
100236,"FAWCETT MEMORIAL HOSPITAL","21298 OLEAN BLVD","PORT CHARLOTTE",FL,33952,"FL - Fort Myers",CHARLOTTE,9416291181
100238,"NORTHSIDE HOSPITAL","6000 49TH STREET N","SAINT PETERSBUR",FL,33709,"FL - St. Petersburg",PINELLAS,8135215000
100242,"GULF COAST MEDICAL CENTER","449 W 23RD ST","PANAMA CITY",FL,32405,"FL - Panama City",BAY,8507477926
100243,"BRANDON REGIONAL HOSPITAL","119 OAKFIELD DR",BRANDON,FL,33511,"FL - Tampa",HILLSBOROUGH,8136815551
100244,"CAPE CORAL HOSPITAL","636 DEL PRADO BLVD","CAPE CORAL",FL,33990,"FL - Fort Myers",LEE,2395742323
100246,"LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE","1700 S 23RD ST","FORT PIERCE",FL,34950,"FL - Orlando","SAINT LUCIE",7724614000
100248,"LARGO MEDICAL CENTER","201 14TH ST SW",LARGO,FL,33770,"FL - Clearwater",PINELLAS,7275885200
100253,"JUPITER MEDICAL CENTER","1210 S OLD DIXIE HWY",JUPITER,FL,33458,"FL - Fort Lauderdale","PALM BEACH",5617472234
100256,"REGIONAL MEDICAL CENTER BAYONET POINT","14000 FIVAY ROAD",HUDSON,FL,34667,"FL - Hudson",PASCO,7278192929
100260,"ST LUCIE MEDICAL CENTER","1800 SE TIFFANY AVE","PORT SAINT LUCI",FL,34952,"FL - Fort Lauderdale","SAINT LUCIE",7723354000
100264,"OAK HILL HOSPITAL","11375 CORTEZ BLVD",BROOKSVILLE,FL,34613,"FL - Hudson",HERNANDO,3525966632
100265,"MEASE COUNTRYSIDE HOSPITAL","3231 MCMULLEN BOOTH RD","SAFETY HARBOR",FL,34695,"FL - Clearwater",PINELLAS,7277346950
100290,"VILLAGES REGIONAL HOSPITAL, THE","1451 EL CAMINO REAL","THE VILLAGES",FL,32159,"FL - Orlando",SUMTER,3527518000
100292,"SACRED HEART HOSPITAL ON THE EMERALD COAST","7800 US HWY 98 W","MIRAMAR BEACH",FL,32550,"FL - Pensacola",WALTON,8502783600
110007,"PHOEBE PUTNEY MEMORIAL HOSPITAL","417 THIRD AVENUE",ALBANY,GA,31703,"GA - Albany",DOUGHERTY,2293124068
110010,"EMORY UNIVERSITY HOSPITAL","1364 CLIFTON ROAD, NE",ATLANTA,GA,30322,"GA - Atlanta",DEKALB,4046868500
110011,"TANNER MEDICAL CENTER - CARROLLTON","705 DIXIE STREET",CARROLLTON,GA,30117,"GA - Atlanta",CARROLL,7708369580
110025,"SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS","2415 PARKWOOD DRIVE",BRUNSWICK,GA,31520,"FL - Jacksonville",GLYNN,9124667000
110028,"UNIVERSITY HOSPITAL","1350 WALTON WAY",AUGUSTA,GA,30901,"GA - Augusta",RICHMOND,7067229011
110029,"NORTHEAST GEORGIA MEDICAL CENTER, INC","743 SPRING STREET",GAINESVILLE,GA,30501,"GA - Atlanta",HALL,7705353553
110030,"CARTERSVILLE MEDICAL CENTER","960 JOE FRANK HARRIS PARKWAY",CARTERSVILLE,GA,30120,"GA - Atlanta",BARTOW,7703878182
110031,"SPALDING REGIONAL MEDICAL CENTER","601 SOUTH 8TH STREET",GRIFFIN,GA,30223,"GA - Atlanta",SPALDING,7702282721
110035,"WELLSTAR KENNESTONE HOSPITAL","677 CHURCH STREET",MARIETTA,GA,30060,"GA - Atlanta",COBB,7707935000
110036,"MEMORIAL HEALTH UNIV MED CEN, INC","4700 WATERS AVENUE",SAVANNAH,GA,31403,"GA - Savannah",CHATHAM,9123508000
110038,"JOHN D ARCHBOLD MEMORIAL HOSPITAL","915 GORDON AVENUE & MIMOSA DRIVE",THOMASVILLE,GA,31792,"FL - Tallahassee",THOMAS,2292282880
110043,"ST JOSEPH'S HOSPITAL - SAVANNAH","11705 MERCY BOULEVARD",SAVANNAH,GA,31419,"GA - Savannah",CHATHAM,9128194100
110054,"FLOYD MEDICAL CENTER","304 TURNER MCCALL BLVD P O BOX 233",ROME,GA,30162,"GA - Rome",FLOYD,7065096900
110074,"ATHENS REGIONAL MEDICAL CENTER","1199 PRINCE AVENUE",ATHENS,GA,30606,"GA - Atlanta",CLARKE,7064757000
110076,"DEKALB MEDICAL CENTER","2701 N DECATUR ROAD",DECATUR,GA,30033,"GA - Atlanta",DEKALB,4045011000
110078,"EMORY UNIVERSITY HOSPITAL MIDTOWN","550 PEACHTREE ST NE",ATLANTA,GA,30308,"GA - Atlanta",FULTON,4046864411
110082,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC","5665 PEACHTREE DUNWOODY ROAD",ATLANTA,GA,30342,"GA - Atlanta",FULTON,6788435720
110083,"PIEDMONT HOSPITAL","1968 PEACHTREE RD NW",ATLANTA,GA,30309,"GA - Atlanta",FULTON,4046055000
110087,"GWINNETT MEDICAL CENTER","1000 MEDICAL CENTER BOULEVARD",LAWRENCEVILLE,GA,30045,"GA - Atlanta",GWINNETT,6783121000
110107,"MEDICAL CENTER OF CENTRAL GEORGIA","777 HEMLOCK STREET",MACON,GA,31201,"GA - Macon",BIBB,4786336805
110125,"FAIRVIEW PARK HOSPITAL","200 INDUSTRIAL BOULEVARD",DUBLIN,GA,31021,"GA - Macon",LAURENS,4782743100
110129,"ST FRANCIS HOSPITAL, INC","2122 MANCHESTER EXPRESSWAY",COLUMBUS,GA,31995,"GA - Columbus",MUSCOGEE,7065964020
110143,"WELLSTAR COBB HOSPITAL","3950 AUSTELL RD",AUSTELL,GA,30106,"GA - Atlanta",COBB,7707324000
110164,"COLISEUM MEDICAL CENTER","350 HOSPITAL DRIVE",MACON,GA,31217,"GA - Macon",BIBB,4787654100
110165,"SOUTHERN REGIONAL MEDICAL CENTER","11 UPPER RIVERDALE ROAD, SW",RIVERDALE,GA,30274,"GA - Atlanta",CLAYTON,7709918160
110168,"REDMOND REGIONAL MEDICAL CENTER","501 REDMOND ROAD",ROME,GA,30165,"GA - Rome",FLOYD,7068023012
110177,"DOCTORS HOSPITAL","3651 WHEELER ROAD",AUGUSTA,GA,30909,"GA - Augusta",RICHMOND,7066516008
110215,"PIEDMONT FAYETTE HOSPITAL","1255 HIGHWAY 54 WEST",FAYETTEVILLE,GA,30214,"GA - Atlanta",FAYETTE,7707197071
130002,"ST LUKES MAGIC VALLEY RMC","801 POLE LINE ROAD WEST","TWIN FALLS",ID,83301,"ID - Boise","TWIN FALLS",2088141000
130006,"ST LUKES REGIONAL MEDICAL CENTER","190 EAST BANNOCK STREET",BOISE,ID,83712,"ID - Boise",ADA,2083812222
130007,"ST ALPHONSUS REGIONAL MEDICAL CENTER","1055 NORTH CURTIS ROAD",BOISE,ID,83706,"ID - Boise",ADA,2083672121
130018,"EASTERN IDAHO REGIONAL MEDICAL CENTER","3100 CHANNING WAY","IDAHO FALLS",ID,83404,"ID - Idaho Falls",BONNEVILLE,2085296111
130028,"PORTNEUF MEDICAL CENTER","777 HOSPITAL WAY",POCATELLO,ID,83201,"UT - Salt Lake City",BANNOCK,2082391000
140007,"PRESENCE SAINT JOSEPH MEDICAL CENTER","333 N MADISON",JOLIET,IL,60435,"IL - Joliet",WILL,8157257133
140010,"EVANSTON HOSPITAL","2650 RIDGE AVE",EVANSTON,IL,60201,"IL - Evanston",COOK,8474328000
140013,"PROCTOR HOSPITAL","5409 N KNOXVILLE AVE",PEORIA,IL,61614,"IL - Peoria",PEORIA,3096911000
140015,"BLESSING HOSPITAL","BROADWAY AT 11TH STREET",QUINCY,IL,62301,"IL - Springfield",ADAMS,2172235811
140030,"SHERMAN HOSPITAL","1425 NORTH RANDALL ROAD",ELGIN,IL,60123,"IL - Elgin",KANE,8477429800
140043,"CGH MEDICAL CENTER","100 EAST LEFEVRE ROAD",STERLING,IL,61081,"IL - Rockford",WHITESIDE,8156250400
140046,"GOOD SAMARITAN REGIONAL HLTH CENTER","1 GOOD SAMARITAN WAY","MOUNT VERNON",IL,62864,"MO - St. Louis",JEFFERSON,6188991469
140053,"ST JOHNS HOSPITAL","800 E CARPENTER ST",SPRINGFIELD,IL,62769,"IL - Springfield",SANGAMON,2175446464
140054,"MACNEAL  HOSPITAL","3249 SOUTH OAK PARK AVENUE",BERWYN,IL,60402,"IL - Melrose Park",COOK,7087839100
140062,"PALOS COMMUNITY HOSPITAL","12251 SOUTH 80TH AVENUE","PALOS HEIGHTS",IL,60463,"IL - Blue Island",COOK,7089234000
140067,"SAINT FRANCIS MEDICAL CENTER","530 NE GLEN OAK AVE",PEORIA,IL,61637,"IL - Peoria",PEORIA,3096552000
140080,"PRESENCE SAINT FRANCIS HOSPITAL","355 RIDGE AVE",EVANSTON,IL,60202,"IL - Evanston",COOK,8473164000
140088,"THE UNIVERSITY OF CHICAGO MEDICAL CENTER","5841 SOUTH MARYLAND",CHICAGO,IL,60637,"IL - Chicago",COOK,7737021000
140091,"CARLE FOUNDATION HOSPITAL","611 WEST PARK STREET",URBANA,IL,61801,"IL - Urbana",CHAMPAIGN,2173833311
140113,"PRESENCE COVENANT MEDICAL CENTER","1400 WEST PARK AVENUE",URBANA,IL,61801,"IL - Urbana",CHAMPAIGN,2173372000
140114,"SWEDISH COVENANT HOSPITAL","5145 N CALIFORNIA AVE",CHICAGO,IL,60625,"IL - Chicago",COOK,7738788200
140116,"CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL","4201 MEDICAL CENTER DRIVE",MCHENRY,IL,60050,"IL - Elgin",MCHENRY,8153445000
140117,"PRESENCE RESURRECTION MEDICAL CENTER","7435 W TALCOTT AVENUE",CHICAGO,IL,60631,"IL - Chicago",COOK,7737748000
140119,"RUSH UNIVERSITY MEDICAL CENTER","1653 WEST CONGRESS PARKWAY",CHICAGO,IL,60612,"IL - Chicago",COOK,3129425000
140135,"DECATUR MEMORIAL HOSPITAL","2300 NORTH EDWARD STREET",DECATUR,IL,62526,"IL - Springfield",MACON,2178778121
140148,"MEMORIAL MEDICAL CENTER","701 N FIRST ST",SPRINGFIELD,IL,62781,"IL - Springfield",SANGAMON,2177883000
140162,"ST JOSEPH MEDICAL CENTER","2200 E WASHINGTON",BLOOMINGTON,IL,61701,"IL - Bloomington",MCLEAN,3096623311
140164,"MEMORIAL HOSPITAL OF CARBONDALE","405 W JACKSON",CARBONDALE,IL,62902,"MO - St. Louis",JACKSON,6185490721
140166,"ST MARYS HOSPITAL","1800 E LAKE SHORE DR",DECATUR,IL,62521,"IL - Springfield",MACON,2174647000
140172,"FRANCISCAN ST JAMES HEALTH","20201 S CRAWFORD AVENUE","OLYMPIA FIELDS",IL,60461,"IL - Blue Island",COOK,7087474000
140176,"CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL","3701 DOTY ROAD",WOODSTOCK,IL,60098,"IL - Rockford",MCHENRY,8157885823
140184,"HEARTLAND REGIONAL MEDICAL CENTER","3333 W DE YOUNG",MARION,IL,62959,"KY - Paducah",WILLIAMSON,6189987000
140185,"MEMORIAL HOSPITAL","4500 MEMORIAL DRIVE",BELLEVILLE,IL,62226,"MO - St. Louis","SAINT CLAIR",6182337750
140187,"ST ELIZABETH HOSPITAL","211 S THIRD ST",BELLEVILLE,IL,62220,"MO - St. Louis","SAINT CLAIR",6182342120
140189,"SARAH BUSH LINCOLN HEALTH CENTER","1000 HEALTH CENTER DRIVE P O BOX 372",MATTOON,IL,61938,"IL - Urbana",COLES,2172582572
140200,"ELMHURST MEMORIAL HOSPITAL","155 EAST BRUSH HILL ROAD",ELMHURST,IL,60126,"IL - Melrose Park",DUPAGE,6308331400
140202,"ADVOCATE CONDELL MEDICAL CENTER","801 S MILWAUKEE AVE",LIBERTYVILLE,IL,60048,"WI - Milwaukee",LAKE,8479905200
140208,"ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER","4440 W 95TH STREET","OAK LAWN",IL,60453,"IL - Blue Island",COOK,7086848000
140209,"METHODIST MEDICAL CENTER OF ILLINOIS","221 N E GLEN OAK AVE",PEORIA,IL,61636,"IL - Peoria",PEORIA,3096725522
140211,"DELNOR COMMUNITY HOSPITAL","300 RANDALL RD",GENEVA,IL,60134,"IL - Melrose Park",KANE,6302083000
140223,"ADVOCATE LUTHERAN GENERAL HOSPITAL","1775 DEMPSTER ST","PARK RIDGE",IL,60068,"IL - Evanston",COOK,8477232210
140228,"SWEDISH AMERICAN HOSPITAL","1401 EAST STATE STREET",ROCKFORD,IL,61104,"IL - Rockford",WINNEBAGO,8159684400
140233,"SAINT ANTHONY MEDICAL CENTER","5666 EAST STATE STREET",ROCKFORD,IL,61108,"IL - Rockford",WINNEBAGO,8152262000
140239,"ROCKFORD MEMORIAL HOSPITAL","2400 NORTH ROCKTON AVENUE",ROCKFORD,IL,61103,"IL - Rockford",WINNEBAGO,8159686861
140242,"CENTRAL DUPAGE HOSPITAL","25 NORTH WINFIELD ROAD",WINFIELD,IL,60190,"IL - Melrose Park",DUPAGE,6306821600
140252,"NORTHWEST COMMUNITY HOSPITAL","800 W CENTRAL ROAD","ARLINGTON HEIGH",IL,60005,"IL - Evanston",COOK,8476181000
140258,"ALEXIAN BROTHERS MEDICAL CENTER","800 W BIESTERFIELD RD","ELK GROVE VILLA",IL,60007,"IL - Melrose Park",COOK,8474375500
140280,"TRINITY ROCK ISLAND","2701 17TH ST","ROCK ISLAND",IL,61201,"IA - Davenport","ROCK ISLAND",3097795000
140281,"NORTHWESTERN MEMORIAL HOSPITAL","251 E HURON ST",CHICAGO,IL,60611,"IL - Chicago",COOK,3129262000
140288,"ADVOCATE GOOD SAMARITAN HOSPITAL","3815 HIGHLAND AVENUE","DOWNERS GROVE",IL,60515,"IL - Hinsdale",DUPAGE,6302755900
150002,"METHODIST HOSPITALS INC","600 GRANT ST",GARY,IN,46402,"IN - Gary",LAKE,2198864642
150006,"INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL","1007 LINCOLNWAY","LA PORTE",IN,46350,"IN - South Bend","LA PORTE",2193261234
150009,"CLARK MEMORIAL HOSPITAL","1220 MISSOURI AVE",JEFFERSONVILLE,IN,47130,"KY - Louisville",CLARK,8122832142
150012,"SAINT JOSEPH REGIONAL MEDICAL CENTER","5215 HOLY CROSS PKWY",MISHAWAKA,IN,46545,"IN - South Bend","ST JOSEPH",5743355000
150015,"FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY","301 W HOMER ST","MICHIGAN CITY",IN,46360,"IN - Gary","LA PORTE",2198798511
150017,"LUTHERAN HOSPITAL OF INDIANA","7950 W JEFFERSON BLVD","FORT WAYNE",IN,46804,"IN - Fort Wayne",ALLEN,2604357001
150018,"ELKHART GENERAL HOSPITAL","600 E BLVD",ELKHART,IN,46514,"IN - South Bend",ELKHART,5742942621
150021,"PARKVIEW REGIONAL MEDICAL CENTER","11109 PARKVIEW PLAZA DRIVE","FORT WAYNE",IN,46805,"IN - Fort Wayne",ALLEN,2602661000
150023,"UNION HOSPITAL INC","1606 N SEVENTH ST","TERRE HAUTE",IN,47804,"IN - Terre Haute",VIGO,8122387606
150026,"IU HEALTH GOSHEN HOSPITAL","200 HIGH PARK AVE",GOSHEN,IN,46526,"IN - South Bend",ELKHART,5743641000
150034,"ST MARY MEDICAL CENTER INC","1500 S LAKE PARK AVE",HOBART,IN,46342,"IN - Gary",LAKE,2199420551
150035,"PORTER REGIONAL HOSPITAL","85 EAST US HWY 6",VALPARAISO,IN,46383,"IN - Gary",PORTER,2199838300
150044,"FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICES","1850 STATE ST","NEW ALBANY",IN,47150,"KY - Louisville",FLOYD,8129495500
150048,"REID HOSPITAL & HEALTH CARE SERVICES","1100 REID PKWY",RICHMOND,IN,47374,"IN - Indianapolis",WAYNE,7659833000
150051,"INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL","601 W SECOND ST",BLOOMINGTON,IN,47403,"IN - Indianapolis",MONROE,8123539555
150056,"INDIANA UNIVERSITY HEALTH","1701 N SENATE BLVD",INDIANAPOLIS,IN,46206,"IN - Indianapolis",MARION,3179625900
150058,"MEMORIAL HOSPITAL OF SOUTH BEND","615 N MICHIGAN ST","SOUTH BEND",IN,46601,"IN - South Bend","ST JOSEPH",5746471000
150059,"RIVERVIEW HOSPITAL","395 WESTFIELD RD",NOBLESVILLE,IN,46060,"IN - Indianapolis",HAMILTON,3177767108
150082,"DEACONESS HOSPITAL INC","600 MARY ST",EVANSVILLE,IN,47747,"IN - Evansville",VANDERBURGH,8124505000
150084,"ST VINCENT HOSPITAL & HEALTH SERVICES","2001 W 86TH ST",INDIANAPOLIS,IN,46260,"IN - Indianapolis",MARION,3173387000
150088,"ST VINCENT ANDERSON REGIONAL HOSPITAL INC","2015 JACKSON ST",ANDERSON,IN,46016,"IN - Indianapolis",MADISON,7656468373
150089,"INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL","2401 UNIVERSITY AVE",MUNCIE,IN,47303,"IN - Muncie",DELAWARE,7657473111
150100,"ST MARY'S MEDICAL CENTER OF EVANSVILLE INC","3700 WASHINGTON AVE",EVANSVILLE,IN,47750,"IN - Evansville",VANDERBURGH,8124854000
150109,"FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE EAST","1701 S CREASY LN",LAFAYETTE,IN,47905,"IN - Lafayette",TIPPECANOE,7655024334
150112,"COLUMBUS REGIONAL HOSPITAL","2400 E 17TH ST",COLUMBUS,IN,47201,"IN - Indianapolis",BARTHOLOMEW,8123794441
150115,"MEMORIAL HOSPITAL AND HEALTH CARE CENTER","800 W 9TH ST",JASPER,IN,47546,"IN - Evansville",DUBOIS,8129962345
150125,"COMMUNITY HOSPITAL","901 MACARTHUR BLVD",MUNSTER,IN,46321,"IN - Munster",LAKE,2198361600
150126,"FRANCISCAN ST ANTHONY HEALTH - CROWN POINT","1201 S MAIN ST","CROWN POINT",IN,46307,"IN - Gary",LAKE,2197576100
150128,"COMMUNITY HOSPITAL SOUTH","1402 E COUNTY LINE RD S",INDIANAPOLIS,IN,46227,"IN - Indianapolis",MARION,3178877112
150153,"ST VINCENT HEART CENTER OF INDIANA LLC","10580 N MERIDIAN ST",INDIANAPOLIS,IN,46290,"IN - Indianapolis",HAMILTON,3175835000
150154,"INDIANA HEART HOSPITAL THE","8075 N SHADELAND AVE",INDIANAPOLIS,IN,46250,"IN - Indianapolis",MARION,3176218063
150162,"FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS","8111 S EMERSON AVE",INDIANAPOLIS,IN,46237,"IN - Indianapolis",MARION,3178655001
150164,"MONROE HOSPITAL","4011 S MONROE MEDICAL PARK BLVD",BLOOMINGTON,IN,47403,"IN - Indianapolis",MONROE,8128251111
150173,"INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL","5165 MCCARTY LN",LAFAYETTE,IN,47905,"IN - Lafayette",TIPPECANOE,7654488000
150175,"THE HEART HOSPITAL AT DEACONESS GATEWAY LLC","4007 GATEWAY BLVD",NEWBURGH,IN,47630,"IN - Evansville",WARRICK,8128424784
160016,"TRINITY REGIONAL MEDICAL CENTER","802 KENYON RD","FORT DODGE",IA,50501,"IA - Des Moines",WEBSTER,5155733101
160033,"GENESIS MEDICAL CENTER-DAVENPORT","1227 EAST RUSHOLME STREET",DAVENPORT,IA,52803,"IA - Davenport",SCOTT,5634211000
160045,"ST LUKES HOSPITAL","1026 A AVE NE","CEDAR RAPIDS",IA,52402,"IA - Cedar Rapids",LINN,3193697211
160058,"UNIVERSITY OF IOWA HOSPITAL & CLINICS","200 HAWKINS DRIVE","IOWA CITY",IA,52242,"IA - Iowa City",JOHNSON,3193561616
160064,"MERCY MEDICAL CENTER-NORTH IOWA","1000 FOURTH STREET SW","MASON CITY",IA,50401,"IA - Mason City","CERRO GORDO",6414287000
160069,"MERCY MEDICAL CENTER-DUBUQUE","250 MERCY DRIVE",DUBUQUE,IA,52001,"IA - Dubuque",DUBUQUE,5635898000
160079,"MERCY MEDICAL CENTER - CEDAR RAPIDS","701 10TH STREET SE","CEDAR RAPIDS",IA,52403,"IA - Cedar Rapids",LINN,3193986011
160080,"MERCY MEDICAL CENTER-CLINTON","1410 NORTH 4TH STREET",CLINTON,IA,52732,"IA - Davenport",CLINTON,5632445555
160082,"IOWA METHODIST MEDICAL CENTER","1200 PLEASANT STREET","DES MOINES",IA,50309,"IA - Des Moines",POLK,5152416212
160083,"MERCY MEDICAL CENTER-DES MOINES","1111 6TH AVE","DES MOINES",IA,50314,"IA - Des Moines",POLK,5152473121
160110,"ALLEN MEMORIAL HOSPITAL","1825 LOGAN AVENUE",WATERLOO,IA,50703,"IA - Waterloo","BLACK HAWK",3192353941
160146,"ST LUKES REGIONAL MEDICAL CENTER","2720 STONE PARK BOULEVARD","SIOUX CITY",IA,51104,"IA - Sioux City",WOODBURY,7122793500
160153,"MERCY MEDICAL CENTER-SIOUX CITY","801 5TH ST BOX #316B","SIOUX CITY",IA,51101,"IA - Sioux City",WOODBURY,7122792010
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","1 MT CARMEL WAY",PITTSBURG,KS,66762,"MO - Joplin",CRAWFORD,6202316100
170012,"SALINA REGIONAL HEALTH CENTER","400 SOUTH SANTA FE AVENUE",SALINA,KS,67401,"KS - Wichita",SALINE,7854527000
170013,"HAYS MEDICAL CENTER","2220 CANTERBURY DRIVE",HAYS,KS,67601,"KS - Wichita",ELLIS,7856235000
170016,"ST FRANCIS HEALTH CENTER INC","1700 SW 7TH STREET",TOPEKA,KS,66606,"KS - Topeka",SHAWNEE,7852958000
170020,"HUTCHINSON REGIONAL MEDICAL CENTER INC","1701 E 23RD AVENUE",HUTCHINSON,KS,67502,"KS - Wichita",RENO,6206652001
170040,"UNIVERSITY OF KANSAS HOSPITAL","3901 RAINBOW BLVD","KANSAS CITY",KS,66160,"MO - Kansas City",WYANDOTTE,9135887332
170049,"OLATHE MEDICAL CENTER","20333 WEST 151ST STREET",OLATHE,KS,66061,"MO - Kansas City",JOHNSON,9137914200
170086,"STORMONT-VAIL HEALTHCARE","1500 SW 10TH ST",TOPEKA,KS,66604,"KS - Topeka",SHAWNEE,7853546121
170104,"SHAWNEE MISSION MEDICAL CENTER","9100 W 74TH STREET","SHAWNEE MISSION",KS,66204,"MO - Kansas City",JOHNSON,9136762151
170122,"VIA CHRISTI HOSPITALS WICHITA INC","929 NORTH ST FRANCIS STREET",WICHITA,KS,67214,"KS - Wichita",SEDGWICK,3162685000
170123,"WESLEY MEDICAL CENTER","550 N HILLSIDE STREET",WICHITA,KS,67214,"KS - Wichita",SEDGWICK,3169622000
170137,"LAWRENCE MEMORIAL HOSPITAL","325 MAINE STREET",LAWRENCE,KS,66044,"MO - Kansas City",DOUGLAS,7855056100
170146,"PROVIDENCE MEDICAL CENTER","8929 PARALLEL PARKWAY","KANSAS CITY",KS,66112,"MO - Kansas City",WYANDOTTE,9135963930
170186,"KANSAS HEART HOSPITAL","3601 NORTH WEBB ROAD",WICHITA,KS,67226,"KS - Wichita",SEDGWICK,3166305000
170187,"SALINA SURGICAL HOSPITAL","401 SOUTH SANTA FE AVENUE",SALINA,KS,67401,"KS - Wichita",SALINE,7858270610
170192,"GALICHIA HEART HOSPITAL LLC","2610 N WOODLAWN",WICHITA,KS,67220,"KS - Wichita",,
170195,"HEARTLAND SURGICAL SPEC HOSPITAL","4901 COLLEGE BOULEVARD",LEAWOOD,KS,66211,"MO - Kansas City",,
170197,"KANSAS MEDICAL CENTER LLC","1124 WEST 21ST STREET",ANDOVER,KS,67002,"KS - Wichita",BUTLER,3163004000
180009,"KING'S DAUGHTERS' MEDICAL CENTER","2201 LEXINGTON AVENUE",ASHLAND,KY,41101,"WV - Huntington",BOYD,6064084000
180010,"SAINT JOSEPH HOSPITAL","ONE SAINT JOSEPH DRIVE",LEXINGTON,KY,40504,"KY - Lexington",FAYETTE,8593131000
180012,"HARDIN MEMORIAL HOSPITAL","913 NORTH DIXIE AVENUE",ELIZABETHTOWN,KY,42701,"KY - Louisville",HARDIN,2707371212
180013,"THE MEDICAL CENTER AT BOWLING GREEN","250 PARK STREET","BOWLING GREEN",KY,42101,"TN - Nashville",WARREN,2707451000
180027,"MURRAY-CALLOWAY COUNTY HOSPITAL","803 POPLAR STREET",MURRAY,KY,42071,"KY - Paducah",CALLOWAY,2707621100
180035,"ST ELIZABETH MEDICAL CENTER NORTH","401 EAST 20TH STREET",COVINGTON,KY,41014,"KY - Covington",KENTON,8592922000
180038,"OWENSBORO MEDICAL HEALTH SYSTEM","811 EAST PARRISH AVENUE",OWENSBORO,KY,42303,"KY - Owensboro",DAVIESS,2706882000
180040,"JEWISH HOSPITAL & ST MARY'S HEALTHCARE","200 ABRAHAM FLEXNER WAY",LOUISVILLE,KY,40202,"KY - Louisville",JEFFERSON,5025874011
